primaryDomainId,casNumber,created,dataSources,description,displayName,domainIds,drugCategories,drugGroups,indication,synonyms,type,updated
drugbank.DB11242,9000-70-8,2023-04-02T22:16:53.685000,['drugbank'],,Gelatin,['drugbank.DB11242'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11243,,2023-04-02T22:16:53.685000,['drugbank'],,Ethyl macadamiate,['drugbank.DB11243'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11244,541-02-6,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Cyclomethicone 5,"['drugbank.DB11244', 'pubchem.10913']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11246,527-09-3,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Copper gluconate,"['drugbank.DB11246', 'pubchem.10692', 'pubchem.91746205', 'pubchem.131854750']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11247,,2023-04-02T22:16:53.685000,['drugbank'],,Sambucus nigra flowering top,['drugbank.DB11247'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11248,4468-02-4,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Zinc gluconate,"['drugbank.DB11248', 'drug_central.4343', 'pubchem.452949', 'pubchem.443445']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11250,31566-31-1,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Glyceryl monostearate,"['drugbank.DB11250', 'pubchem.24699']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11251,1406-66-2,2023-04-02T22:16:53.685000,['drugbank'],,Tocopherol,['drugbank.DB11251'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11252,691397-13-4,2023-04-02T22:16:53.685000,['drugbank'],,Poloxamer 407,['drugbank.DB11252'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11253,11138-66-2,2023-04-02T22:16:53.685000,['drugbank'],,Xanthan gum,['drugbank.DB11253'],[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11254,136-77-6,2023-04-02T22:16:53.685000,"['drugbank', 'chembl', 'unichem']",,Hexylresorcinol,"['drugbank.DB11254', 'drug_central.1374', 'pubchem.3610']",[],['approved'],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11255,14639-25-9,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Chromium picolinate,"['drugbank.DB11255', 'drug_central.4511', 'pubchem.56840998', 'pubchem.151932']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11256,31690-09-2,2023-04-02T22:16:53.685000,"['drugbank', 'chembl', 'unichem']",,Levomefolic acid,"['drugbank.DB11256', 'drug_central.4621', 'pubchem.135398561']",[],['approved'],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11257,16984-48-8,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Fluoride ion,"['drugbank.DB11257', 'pubchem.28179']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11259,520-34-3,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Diosmetin,"['drugbank.DB11259', 'drug_central.4601', 'pubchem.5281612']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11260,218916-52-0,2023-04-02T22:16:53.685000,"['drugbank', 'unichem']",,Diacetyl benzoyl lathyrol,"['drugbank.DB11260', 'drug_central.4620', 'pubchem.10577938']",[],[],,[],Drug,2023-04-02T22:16:53.685000
drugbank.DB11261,,2023-04-02T22:16:53.686000,['drugbank'],,Atractylodes japonica root,['drugbank.DB11261'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11262,103597-45-1,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Bisoctrizole,"['drugbank.DB11262', 'drug_central.3031', 'pubchem.3571576']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11263,27208-80-6,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Polydatin,"['drugbank.DB11263', 'drug_central.4613', 'pubchem.5281718']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11264,27214-00-2,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Calcium glycerophosphate,"['drugbank.DB11264', 'drug_central.4434', 'pubchem.62820']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11265,,2023-04-02T22:16:53.686000,['drugbank'],,Curcuma xanthorrhiza oil,['drugbank.DB11265'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11266,,2023-04-02T22:16:53.686000,['drugbank'],,Sea salt,['drugbank.DB11266'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11267,2943-75-1,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Triethoxycaprylylsilane,"['drugbank.DB11267', 'drug_central.4640', 'pubchem.76262']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11268,139-85-5,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Protocatechualdehyde,"['drugbank.DB11268', 'drug_central.4612', 'pubchem.8768']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11269,302776-68-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Diethylamino hydroxybenzoyl hexyl benzoate,"['drugbank.DB11269', 'drug_central.4602', 'pubchem.10111431']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11270,,2023-04-02T22:16:53.686000,['drugbank'],,Atractylodes japonica root oil,['drugbank.DB11270'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11271,207574-74-1,2023-04-02T22:16:53.686000,['drugbank'],,Polysilicone-15,['drugbank.DB11271'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11272,1246371-29-8,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Methyl undecenoyl leucinate,"['drugbank.DB11272', 'pubchem.56843908']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11273,25447-65-8,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Dihydroergocornine,"['drugbank.DB11273', 'drug_central.3184', 'pubchem.168871']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11274,25447-66-9,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Dihydro-alpha-ergocryptine,"['drugbank.DB11274', 'pubchem.114948']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11275,88660-47-3,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Epicriptine,"['drugbank.DB11275', 'drug_central.4148', 'pubchem.65667']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11276,8000-26-8,2023-04-02T22:16:53.686000,['drugbank'],,Pine needle oil (pinus mugo),['drugbank.DB11276'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11277,,2023-04-02T22:16:53.686000,['drugbank'],,Aluminum zirconium pentachlorohydrex gly,['drugbank.DB11277'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11278,1201-56-5,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,DL-Methylephedrine,"['drugbank.DB11278', 'drug_central.3351', 'pubchem.64782']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11279,18198-35-1,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Brilliant green cation,"['drugbank.DB11279', 'drug_central.4665', 'pubchem.12450']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11281,5892-10-4,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Bismuth subcarbonate,"['drugbank.DB11281', 'pubchem.9827661']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11282,134-62-3,2023-04-02T22:16:53.686000,"['drugbank', 'chembl', 'unichem']",,Diethyltoluamide,"['drugbank.DB11282', 'drug_central.4418', 'pubchem.4284']",[],['approved'],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11283,18656-38-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,DL-dimyristoylphosphatidylcholine,"['drugbank.DB11283', 'drug_central.4651', 'pubchem.26197']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11284,61361-72-6,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,DL-dimyristoylphosphatidylglycerol,"['drugbank.DB11284', 'drug_central.4650', 'pubchem.107767']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11285,4046-02-0,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Ethyl ferulate,"['drugbank.DB11285', 'pubchem.736681']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11286,,2023-04-02T22:16:53.686000,['drugbank'],,Colloidal oatmeal,['drugbank.DB11286'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11288,507-70-0,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Borneol,"['drugbank.DB11288', 'drug_central.470', 'pubchem.64685']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11289,26403-67-8,2023-04-02T22:16:53.686000,['drugbank'],,Methicone (20 CST),['drugbank.DB11289'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11290,637-12-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Aluminium tristearate,"['drugbank.DB11290', 'pubchem.12496', 'pubchem.16686040']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11291,5444-75-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,2-ethylhexyl benzoate,"['drugbank.DB11291', 'pubchem.94310']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11293,,2023-04-02T22:16:53.686000,['drugbank'],,Rice bran oil,['drugbank.DB11293'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11294,,2023-04-02T22:16:53.686000,['drugbank'],,Coccidioides immitis spherule,['drugbank.DB11294'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11295,,2023-04-02T22:16:53.686000,['drugbank'],,Trichophyton verrucosum,['drugbank.DB11295'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11296,49557-75-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Prezatide,"['drugbank.DB11296', 'pubchem.9862773', 'pubchem.73587']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11297,147732-56-7,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Palmitoyl oligopeptide,"['drugbank.DB11297', 'pubchem.10231864']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11298,52500-60-4,2023-04-02T22:16:53.686000,['drugbank'],,Thioredoxin,['drugbank.DB11298'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11299,82654-98-6,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Vanillyl butyl ether,"['drugbank.DB11299', 'pubchem.5084146']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11300,,2023-04-02T22:16:53.686000,['drugbank'],,Thrombin,['drugbank.DB11300'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11301,94349-73-2,2023-04-02T22:16:53.686000,['drugbank'],,Curcuma aromatica root oil,['drugbank.DB11301'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11302,8016-70-4,2023-04-02T22:16:53.686000,['drugbank'],,Hydrogenated soybean oil,['drugbank.DB11302'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11304,122-99-6,2023-04-02T22:16:53.686000,"['drugbank', 'chembl', 'unichem']",,Phenoxyethanol,"['drugbank.DB11304', 'drug_central.3442', 'pubchem.31236']",[],['approved'],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11305,61789-80-8,2023-04-02T22:16:53.686000,['drugbank'],,Quaternium-18,['drugbank.DB11305'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11306,,2023-04-02T22:16:53.686000,['drugbank'],,Bentonite,['drugbank.DB11306'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11309,7664-93-9,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Sulfuric acid,"['drugbank.DB11309', 'pubchem.5152822', 'pubchem.22066174', 'pubchem.1118']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11311,9001-26-7,2023-04-02T22:16:53.686000,['drugbank'],,Prothrombin,['drugbank.DB11311'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11312,,2023-04-02T22:16:53.686000,['drugbank'],,Protein C,['drugbank.DB11312'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11313,195868-36-1,2023-04-02T22:16:53.686000,['drugbank'],,Phenyl trimethicone,"['drugbank.DB11313', 'drug_central.4632']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11315,13265-10-6,2023-04-02T22:16:53.686000,"['drugbank', 'chembl']",,Methscopolamine,"['drugbank.DB11315', 'drug_central.1757']",[],['approved'],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11318,133831-23-9,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,"1,2-Docosahexanoyl-sn-glycero-3-phosphoserine","['drugbank.DB11318', 'pubchem.46891812']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11321,8001-69-2,2023-04-02T22:16:53.686000,['drugbank'],,Cod liver oil,['drugbank.DB11321'],[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11323,87-28-5,2023-04-02T22:16:53.686000,"['drugbank', 'unichem']",,Glycol salicylate,"['drugbank.DB11323', 'drug_central.3269', 'pubchem.6880']",[],[],,[],Drug,2023-04-02T22:16:53.686000
drugbank.DB11324,2444-46-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Nonivamide,"['drugbank.DB11324', 'pubchem.2998']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11325,129311-52-0,2023-04-02T22:16:53.687000,['drugbank'],,Soy sterol,['drugbank.DB11325'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11326,10043-35-3,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Boric acid,"['drugbank.DB11326', 'drug_central.3035', 'pubchem.7628']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11327,3696-28-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Dipyrithione,"['drugbank.DB11327', 'drug_central.4649', 'pubchem.3109']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11328,300-52-7,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Tetradecyl hydrogen sulfate (ester),"['drugbank.DB11328', 'drug_central.3550', 'pubchem.8771']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11329,246538-76-1,2023-04-02T22:16:53.687000,['drugbank'],,C11-12 isoparaffin,['drugbank.DB11329'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11330,37224-63-8,2023-04-02T22:16:53.687000,['drugbank'],,Factor IX Complex (Human),['drugbank.DB11330'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11331,185435-28-3,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),"['drugbank.DB11331', 'pubchem.5283509']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11332,138531-07-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Sinapultide,"['drugbank.DB11332', 'pubchem.16132243']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11333,691397-13-4,2023-04-02T22:16:53.687000,['drugbank'],,Poloxamer 188,['drugbank.DB11333'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11335,129499-78-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Ascorbyl glucoside,"['drugbank.DB11335', 'pubchem.54693473']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11336,525-79-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Kinetin,"['drugbank.DB11336', 'drug_central.3976', 'pubchem.3830']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11337,1637-39-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Zeatin,"['drugbank.DB11337', 'pubchem.449093']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11338,8000-34-8,2023-04-02T22:16:53.687000,['drugbank'],,Clove oil,['drugbank.DB11338'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11340,992-78-9,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Ubiquinol,"['drugbank.DB11340', 'pubchem.9962735']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11341,8029-68-3,2023-04-02T22:16:53.687000,['drugbank'],,Ichthammol,['drugbank.DB11341'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11342,1344-28-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Aluminum oxide,"['drugbank.DB11342', 'drug_central.4438', 'pubchem.9989226']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11343,70131-67-8,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Silanol,"['drugbank.DB11343', 'pubchem.142154']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11344,15356-60-2,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,(+)-menthol,"['drugbank.DB11344', 'pubchem.165675']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11345,464-48-2,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,(S)-camphor,"['drugbank.DB11345', 'pubchem.444294']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11346,7440-17-7,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Rubidium,"['drugbank.DB11346', 'pubchem.5357696']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11347,68038-70-0,2023-04-02T22:16:53.687000,['drugbank'],,Bacillus subtilis,['drugbank.DB11347'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11348,10103-46-5,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Calcium Phosphate,"['drugbank.DB11348', 'drug_central.4441', 'pubchem.516943', 'pubchem.24456']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11349,59130-69-7,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Cetyl ethylhexanoate,"['drugbank.DB11349', 'pubchem.42956']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11350,61789-40-0,2023-04-02T22:16:53.687000,['drugbank'],,Cocamidopropyl betaine,['drugbank.DB11350'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11352,,2023-04-02T22:16:53.687000,['drugbank'],,Ascorbyl phosphate,['drugbank.DB11352'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11355,,2023-04-02T22:16:53.687000,['drugbank'],,Propolis wax,['drugbank.DB11355'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11356,81859-24-7,2023-04-02T22:16:53.687000,['drugbank'],,Polyquaternium-10 (400 cps at 2%),['drugbank.DB11356'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11357,66071-03-2,2023-04-02T22:16:53.687000,['drugbank'],,Linseed oil,['drugbank.DB11357'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11358,308064-97-3,2023-04-02T22:16:53.687000,['drugbank'],,Evening primrose oil,['drugbank.DB11358'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11359,90-05-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Guaiacol,"['drugbank.DB11359', 'drug_central.1334', 'drug_central.3450', 'drug_central.3451', 'drug_central.3452', 'pubchem.460']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11360,,2023-04-02T22:16:53.687000,['drugbank'],,Lactobacillus plantarum,['drugbank.DB11360'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11361,8001-88-5,2023-04-02T22:16:53.687000,['drugbank'],,Betula pendula tar oil,['drugbank.DB11361'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11362,475086-01-2,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Selexipag,"['drugbank.DB11362', 'drug_central.5077', 'pubchem.9913767']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11363,1256580-46-7,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Alectinib,"['drugbank.DB11363', 'drug_central.4937', 'pubchem.49806720']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11364,121808-62-6,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Pidotimod,"['drugbank.DB11364', 'drug_central.2164', 'pubchem.65944']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11365,517-43-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Sennosides,"['drugbank.DB11365', 'drug_central.4307', 'pubchem.5199']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11366,84088-42-6,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Roquinimex,"['drugbank.DB11366', 'drug_central.3532', 'pubchem.54676478']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11367,51762-05-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Cefroxadine,"['drugbank.DB11367', 'drug_central.557', 'pubchem.5284529']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11368,1892-43-9,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Chlorophetanol,"['drugbank.DB11368', 'drug_central.4328', 'pubchem.15907']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11369,1093861-60-9,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Afoxolaner,"['drugbank.DB11369', 'pubchem.25154249']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11371,23930-19-0,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Alfaxalone,"['drugbank.DB11371', 'drug_central.133', 'pubchem.104845']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11372,850-52-2,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Altrenogest,"['drugbank.DB11372', 'pubchem.10041070']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11373,33089-61-1,2023-04-02T22:16:53.687000,['drugbank'],,Amitraz,['drugbank.DB11373'],[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11374,121-25-5,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Amprolium,"['drugbank.DB11374', 'pubchem.73341']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11375,11051-71-1,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Avilamycin,"['drugbank.DB11375', 'pubchem.71674']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11376,1649-18-9,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Azaperone,"['drugbank.DB11376', 'pubchem.15443']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11377,11015-37-5,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Bambermycins,"['drugbank.DB11377', 'pubchem.6433554']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11378,5486-03-3,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Buquinolate,"['drugbank.DB11378', 'pubchem.21651']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11379,126-22-7,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Butonate,"['drugbank.DB11379', 'pubchem.31343']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11380,26097-80-3,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Cambendazole,"['drugbank.DB11380', 'pubchem.33309']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11382,121-59-5,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Carbarsone,"['drugbank.DB11382', 'drug_central.3065', 'pubchem.8480']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11383,4564-87-8,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Carbomycin,"['drugbank.DB11383', 'pubchem.5287879']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11385,5575-21-3,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Cefalonium,"['drugbank.DB11385', 'pubchem.21743']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11386,57-15-8,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Chlorobutanol,"['drugbank.DB11386', 'drug_central.3092', 'pubchem.5977']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11387,67-66-3,2023-04-02T22:16:53.687000,"['drugbank', 'chembl', 'unichem']",,Chloroform,"['drugbank.DB11387', 'drug_central.4363', 'pubchem.6212']",[],['approved'],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11389,60200-06-8,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Clorsulon,"['drugbank.DB11389', 'pubchem.43231']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11390,56-72-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Coumaphos,"['drugbank.DB11390', 'pubchem.2871']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11392,115-93-5,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Cythioate,"['drugbank.DB11392', 'pubchem.8293']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11393,112398-08-0,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Danofloxacin,"['drugbank.DB11393', 'pubchem.71335', 'pubchem.25273623']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11394,18507-89-6,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Decoquinate,"['drugbank.DB11394', 'pubchem.29112']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11395,169590-41-4,2023-04-02T22:16:53.687000,"['drugbank', 'unichem']",,Deracoxib,"['drugbank.DB11395', 'pubchem.3058754']",[],[],,[],Drug,2023-04-02T22:16:53.687000
drugbank.DB11396,97-23-4,2023-04-02T22:16:53.688000,"['drugbank', 'unichem']",,Dichlorophen,"['drugbank.DB11396', 'drug_central.863', 'pubchem.3037']",[],[],,[],Drug,2023-04-02T22:16:53.688000
drugbank.DB11397,62-73-7,2023-04-02T22:16:53.688000,"['drugbank', 'unichem']",,Dichlorvos,"['drugbank.DB11397', 'pubchem.3039']",[],[],,[],Drug,2023-04-02T22:16:53.688000
drugbank.DB11398,101831-37-2,2023-04-02T22:16:53.688000,"['drugbank', 'unichem']",,Diclazuril,"['drugbank.DB11398', 'pubchem.456389']",[],[],,[],Drug,2023-04-02T22:16:53.688000
